id,week_number,precise_rating,number_of_ratings,number_of_ratings_per_week
16126,42,3.5972,38877,0.0
16127,42,3.8773,9263,0.0
16128,42,4.125,40,0.0
16129,42,3.8583,5506,0.0
16130,42,4.2222,198,0.0
16131,42,4.1642,676,0.0
16132,42,4.1493,2686,0.0
16133,42,3.6906,1464,0.0
16134,42,3.3141,156,0.0
16135,42,4.2675,1088,0.0
16136,42,3.7502,2154,0.0
16137,42,4.4725,101487,0.0
16138,42,3.8951,410,0.0
16139,42,4.375,8,0.0
16140,42,3.87,223,0.0
16141,42,3.9533,1949,0.0
16142,42,3.7092,337,0.0
16143,42,4.0774,336,0.0
16144,42,4.4116,3518,0.0
16145,42,4.4369,737,0.0
16146,42,3.8571,98,0.0
16147,42,3.8829,3466,0.0
16148,42,3.9049,589,0.0
16149,42,3.8041,296,0.0
16150,42,3.6412,485,0.0
16151,42,3.8935,554,0.0
16152,42,3.7477,642,0.0
16153,42,4.2862,580,0.0
16154,42,2.6667,12,0.0
16155,42,4.2604,96,0.0
16156,42,3.4,15,0.0
16157,42,4.0357,28,0.0
16158,42,3.8333,6,0.0
16159,42,4.4545,11,0.0
16160,42,0.0,0,0.0
16161,42,4.0286,35,0.0
16162,42,3.9375,48,0.0
16163,42,3.4194,124,0.0
16164,42,3.971,69,0.0
16165,42,3.1429,574,0.0
16166,42,4.75,4,0.0
16167,42,4.0,1,0.0
16168,42,3.0905,442,0.0
16169,42,3.0,2,0.0
16170,42,4.0221,1268,0.0
16171,42,3.9623,239,0.0
16172,42,4.375,8,0.0
16173,42,3.0,5,0.0
16174,42,3.48,25,0.0
16175,42,3.9414,2884,0.0
16176,42,3.9136,220,0.0
16177,42,4.0212,283,0.0
16178,42,3.3182,154,0.0
16179,42,4.0812,2032,0.0
16180,42,3.5,6,0.0
16181,42,1.5,2,0.0
16182,42,3.6984,63,0.0
16183,42,3.5131,191,0.0
16184,42,3.6,55,0.0
16185,42,3.9637,386,0.0
16186,42,4.0748,254,0.0
16187,42,4.8235,17,0.0
16188,42,3.7602,517,0.0
16189,42,4.3019,9539,0.0
16190,42,4.6102,59,0.0
16191,42,3.7589,12508,0.0
16192,42,4.4355,3807,0.0
16193,42,4.7405,131,0.0
16194,42,4.6111,18,0.0
16195,42,3.9702,1041,0.0
16196,42,4.3846,13,0.0
16197,42,3.385,226,0.0
16198,42,3.4769,1820,0.0
16199,42,3.9857,419,0.0
16200,42,3.1266,229,0.0
16201,42,3.6231,130,0.0
16202,42,3.7887,620,0.0
16203,42,4.0993,947,0.0
16204,42,3.721,53374,0.0
16205,42,4.4253,10205,0.0
16206,42,3.52,2604,0.0
16207,42,4.0789,469,0.0
16208,42,3.5412,255,0.0
16209,42,3.9204,603,0.0
16210,42,4.0163,369,0.0
16211,42,4.0,22,0.0
16212,42,4.1471,306,0.0
16213,42,3.8385,2366,0.0
16214,42,4.5176,85,0.0
16215,42,4.2746,295,0.0
16216,42,4.6121,348,0.0
16217,42,4.4909,55,0.0
16218,42,4.3711,7523,0.0
16219,42,4.3547,812,0.0
16220,42,4.126,508,0.0
16221,42,3.8527,414,0.0
16222,42,3.745,200,0.0
16223,42,3.9231,26,0.0
16224,42,3.8612,209,0.0
16225,42,3.9042,4563,0.0
16226,42,3.7178,1644,0.0
16227,42,3.8534,116,0.0
16228,42,3.2079,101,0.0
16229,42,4.2,10,0.0
16230,42,3.1679,137,0.0
16231,42,3.7402,1528,0.0
16232,42,3.7541,4001,0.0
16233,42,3.5495,20757,0.0
16234,42,4.0031,4150,0.0
16235,42,3.8087,852,0.0
16236,42,4.4121,165,0.0
16237,42,1.9538,173,0.0
16238,42,3.808,10594,0.0
16239,42,3.7237,9993,0.0
16240,42,3.678,59,0.0
16241,42,4.0879,2354,0.0
16242,42,3.3789,161,0.0
16243,42,3.892,2315,0.0
16244,42,3.4279,16913,0.0
16245,42,3.8858,219,0.0
16246,42,3.8962,106,0.0
16247,42,3.7119,354,0.0
16248,42,2.6125,578,0.0
16249,42,4.2042,1489,0.0
16250,42,3.7792,7177,0.0
16251,42,4.5527,70114,0.0
16252,42,3.9011,91,0.0
16253,42,3.7013,154,0.0
16254,42,4.0571,70,0.0
16255,42,4.0,22,0.0
16256,42,4.2926,150852,0.0
16257,42,4.5429,35,0.0
16258,42,3.8252,5275,0.0
16259,42,4.3138,3196,0.0
16260,42,4.5,4,0.0
16261,42,3.9259,27,0.0
16262,42,5.0,1,0.0
16263,42,4.2093,43,0.0
16264,42,3.2838,74,0.0
16265,42,4.4353,85,0.0
16266,42,3.1,10,0.0
16267,42,3.7502,1161,0.0
16268,42,3.038,79,0.0
16269,42,3.9677,62,0.0
16270,42,4.5973,1731,0.0
16271,42,4.0645,62,0.0
16272,42,3.6239,218,0.0
16273,42,4.2407,1284,0.0
16274,42,3.9265,1048,0.0
16275,42,3.5,30,0.0
16276,42,4.3954,607,0.0
16277,42,3.6776,13962,0.0
16278,42,3.8309,47270,0.0
16279,42,4.4843,4045,0.0
16280,42,3.797,867,0.0
16281,42,4.0037,12189,0.0
16282,42,3.4135,6561,0.0
16283,42,3.5205,805,0.0
16284,42,3.972,2463,0.0
16285,42,3.805,1851,0.0
16286,42,4.0659,1062,0.0
16287,42,4.1434,1004,0.0
16288,42,3.6441,871,0.0
16289,42,4.307,1456,0.0
16290,42,4.5541,157,0.0
16291,42,3.2195,2515,0.0
16292,42,4.153,1804,0.0
16293,42,3.8956,728,0.0
16294,42,4.2857,42,0.0
16295,42,3.5377,1620,0.0
16296,42,3.6747,578,0.0
16297,42,3.5714,805,0.0
16298,42,4.0188,1383,0.0
16299,42,3.1429,21,0.0
16300,42,4.0291,172,0.0
16301,42,3.8947,19,0.0
16302,42,3.981,158,0.0
16303,42,3.3133,83,0.0
16304,42,3.4073,1770,0.0
16305,42,4.4319,345,0.0
16306,42,3.7639,288,0.0
16307,42,4.1145,629,0.0
16308,42,3.6,75,0.0
16309,42,3.8814,75559,0.0
16310,42,4.0915,22276,0.0
16311,42,4.0694,6066,0.0
16312,42,4.616,61772,0.0
16313,42,3.7917,24,0.0
16314,42,4.2228,22095,0.0
16315,42,4.157,1981,0.0
16316,42,4.434,341,0.0
16317,42,4.0451,532,0.0
16318,42,3.1937,444,0.0
16319,42,3.724,192,0.0
16320,42,3.7904,878,0.0
16321,42,3.9021,613,0.0
16322,42,3.8689,366,0.0
16323,42,3.9501,621,0.0
16324,42,3.7486,521,0.0
16325,42,3.7454,1410,0.0
16326,42,3.7658,568,0.0
16327,42,3.8493,5277,0.0
16328,42,3.6396,197,0.0
16329,42,3.7615,1044,0.0
16330,42,4.3182,110,0.0
16331,42,3.5625,128,0.0
16332,42,4.3937,945,0.0
16333,42,3.4899,1292,0.0
16334,42,4.25,4,0.0
16335,42,4.3333,210,0.0
16336,42,4.1678,286,0.0
16337,42,4.0836,813,0.0
16338,42,4.031,290,0.0
16339,42,3.7807,1067,0.0
16340,42,3.8829,5655,0.0
16341,42,4.1092,174,0.0
16342,42,4.0064,8565,0.0
16343,42,3.7367,1956,0.0
16344,42,3.4889,1125,0.0
16345,42,3.625,16,0.0
16346,42,3.9172,3949,0.0
16347,42,3.6605,43539,0.0
16348,42,3.4224,161,0.0
16349,42,4.2482,278,0.0
16350,42,3.7059,17,0.0
16351,42,3.4601,363,0.0
16352,42,3.382,233,0.0
16353,42,3.8812,3031,0.0
16354,42,4.2335,197,0.0
16355,42,3.8018,1085,0.0
16356,42,4.1066,5330,0.0
16357,42,4.5094,53,0.0
16358,42,4.44,50,0.0
16359,42,3.7826,23,0.0
16360,42,3.53,400,0.0
16361,42,4.3213,1662,0.0
16362,42,4.1317,1253,0.0
16363,42,2.5522,67,0.0
16364,42,3.7826,23,0.0
16365,42,3.6,5,0.0
16366,42,4.4152,145180,0.0
16367,42,4.003,660,0.0
16368,42,3.2354,2315,0.0
16369,42,3.7591,4442,0.0
16370,42,4.3032,13191,0.0
16371,42,4.0874,183,0.0
16372,42,3.7607,234,0.0
16373,42,3.7571,70,0.0
16374,42,3.6,5,0.0
16375,42,4.1994,642,0.0
16376,42,3.5539,4954,0.0
16377,42,4.0941,2275,0.0
16378,42,3.6895,306,0.0
16379,42,4.0838,573,0.0
16380,42,3.6935,7403,0.0
16381,42,3.5297,978,0.0
16382,42,4.4444,9,0.0
16383,42,4.2188,5521,0.0
16384,42,4.3959,197,0.0
16385,42,4.4694,294,0.0
16386,42,4.0,6,0.0
16387,42,4.303,66,0.0
16388,42,4.8571,14,0.0
16389,42,4.4615,39,0.0
16390,42,3.895,238,0.0
16391,42,3.3333,12,0.0
16392,42,3.5,10,0.0
16393,42,4.0622,193,0.0
16394,42,3.8576,295,0.0
16395,42,3.9614,311,0.0
16396,42,3.7198,182,0.0
16397,42,3.6788,3820,0.0
16398,42,3.8873,14201,0.0
16399,42,3.5857,2636,0.0
16400,42,5.0,2,0.0
16401,42,4.1322,121,0.0
16402,42,4.1622,37,0.0
16403,42,4.2255,3893,0.0
16404,42,4.375,16,0.0
16405,42,3.9946,369,0.0
16406,42,4.5556,9,0.0
16407,42,4.6674,11574,0.0
16408,42,3.93,1956,0.0
16409,42,4.2092,20747,0.0
16410,42,4.2182,55,0.0
16411,42,3.2882,2120,0.0
16412,42,4.0735,5209,0.0
16413,42,3.8187,331,0.0
16414,42,4.0869,22400,0.0
16415,42,4.4368,174,0.0
16416,42,4.3772,562,0.0
16417,42,4.4529,658,0.0
16418,42,2.5238,42,0.0
16419,42,3.3587,315,0.0
16420,42,4.1999,13450,0.0
16421,42,3.9149,5455,0.0
16422,42,3.4444,126,0.0
16423,42,3.785,107,0.0
16424,42,3.9848,197,0.0
16425,42,3.7647,12123,0.0
16426,42,3.765,549,0.0
16427,42,4.1183,1057,0.0
16428,42,3.9157,427,0.0
16429,42,3.7769,1058,0.0
16430,42,4.2204,245,0.0
16431,42,3.9503,4568,0.0
16432,42,3.7783,424,0.0
16433,42,4.1855,6813,0.0
16434,42,4.3529,646,0.0
16435,42,4.3148,1741,0.0
16436,42,2.8976,674,0.0
16437,42,3.7434,152,0.0
16438,42,3.983,353,0.0
16439,42,4.0706,1515,0.0
16440,42,4.1066,122,0.0
16441,42,4.0264,2201,0.0
16442,42,3.9183,90060,0.0
16443,42,3.9322,118,0.0
16444,42,4.2646,14502,0.0
16445,42,4.0,1462,0.0
16446,42,4.169,12647,0.0
16447,42,3.6486,111,0.0
16448,42,4.5484,186,0.0
16449,42,3.6,30,0.0
16450,42,3.9009,6124,0.0
16451,42,4.1839,2289,0.0
16452,42,3.8712,264,0.0
16453,42,3.8949,1694,0.0
16454,42,0.0,0,0.0
16455,42,4.269,1275,0.0
16456,42,3.7409,1532,0.0
16457,42,3.276,1156,0.0
16458,42,4.3003,7936,0.0
16459,42,4.3384,1395,0.0
16460,42,4.2351,621,0.0
16461,42,4.204,892,0.0
16462,42,4.2653,1338,0.0
16463,42,4.3882,680,0.0
16464,42,4.1536,1920,0.0
16465,42,4.4227,1786,0.0
16466,42,4.2287,1863,0.0
16467,42,4.2683,794,0.0
16468,42,4.4532,8901,0.0
16469,42,3.7906,191,0.0
16470,42,3.7533,2144,0.0
16471,42,4.2432,37,0.0
16472,42,3.2819,149,0.0
16473,42,2.7,80,0.0
16474,42,3.97,1735,0.0
16475,42,3.4709,618,0.0
16476,42,3.6005,443,0.0
16477,42,3.7466,146,0.0
16478,42,3.7033,1146,0.0
16479,42,5.0,1,0.0
16480,42,4.2,10,0.0
16481,42,5.0,3,0.0
16482,42,4.5455,11,0.0
16483,42,3.4516,31,0.0
16484,42,2.5,4,0.0
16485,42,4.0909,44,0.0
16486,42,3.0,4,0.0
16487,42,4.4026,14773,0.0
16488,42,4.2974,2993,0.0
16489,42,4.1085,6009,0.0
16490,42,3.6529,6445,0.0
16491,42,2.3333,3,0.0
16492,42,4.0944,932,0.0
16493,42,3.9356,2672,0.0
16494,42,3.3358,137,0.0
16495,42,4.1374,5016,0.0
16496,42,3.6754,13907,0.0
16497,42,3.5789,19,0.0
16498,42,2.963,54,0.0
16499,42,3.7181,525,0.0
16500,42,3.7831,332,0.0
16501,42,4.3068,176,0.0
16502,42,3.8011,1835,0.0
16503,42,3.8052,13364,0.0
16504,42,4.0308,389,0.0
16505,42,4.1138,8399,0.0
16506,42,4.1497,3192,0.0
16507,42,4.1125,7262,0.0
16508,42,4.4662,888,0.0
16509,42,3.6362,745,0.0
16510,42,4.0614,993,0.0
16511,42,3.8891,3643,0.0
16512,42,4.4375,32,0.0
16513,42,4.204,554,0.0
16514,42,4.1772,93955,0.0
16515,42,0.0,0,0.0
16516,42,5.0,3,0.0
16517,42,2.5,4,0.0
16518,42,4.7083,1971,0.0
16519,42,3.9315,292,0.0
16520,42,3.7891,4311,0.0
16521,42,4.0366,17790,0.0
16522,42,4.3483,28293,0.0
16523,42,3.138,18223,0.0
16524,42,4.0732,3718,0.0
16525,42,3.0,2,0.0
16526,42,4.0912,351,0.0
16527,42,4.3318,663,0.0
16528,42,4.3062,27783,0.0
16529,42,3.8507,1741,0.0
16530,42,4.5185,108,0.0
16531,42,3.4167,24,0.0
16532,42,4.424,691,0.0
16533,42,4.3211,3877,0.0
16534,42,4.1827,197,0.0
16535,42,3.7338,308,0.0
16536,42,4.4631,298,0.0
16537,42,3.8725,251,0.0
16538,42,3.9261,3517,0.0
16539,42,4.4578,1658,0.0
16540,42,4.1888,143,0.0
16541,42,3.9761,3300,0.0
16542,42,4.3294,2429,0.0
16543,42,4.2943,785,0.0
16544,42,3.0909,11,0.0
16545,42,5.0,2,0.0
16546,42,3.5734,729,0.0
16547,42,3.7611,113,0.0
16548,42,4.3795,332,0.0
16549,42,3.7537,7101,0.0
16550,42,3.1852,459,0.0
16551,42,3.8095,42,0.0
16552,42,4.0015,29051,0.0
16553,42,4.1427,2944,0.0
16554,42,3.8555,13581,0.0
16555,42,4.6667,9,0.0
16556,42,3.8451,297,0.0
16557,42,4.3912,974,0.0
16558,42,3.7245,4606,0.0
16559,42,3.5758,33,0.0
16560,42,4.3586,1146,0.0
16561,42,4.462,1630,0.0
16562,42,4.0884,181,0.0
16563,42,3.9793,1210,0.0
16564,42,4.1603,33306,0.0
16565,42,3.625,896,0.0
16566,42,3.983,6928,0.0
16567,42,3.8491,159,0.0
16568,42,3.7576,99,0.0
16569,42,3.5911,247,0.0
16570,42,3.9931,2020,0.0
16571,42,3.9738,1375,0.0
16572,43,4.4725,1528,0.0
16572,47,4.4711,1558,30.0
16572,49,4.4722,1580,22.0
16572,51,4.471,1588,8.0
16572,52,4.4708,1591,3.0
16573,43,3.5266,433,0.0
16573,47,3.5324,432,-1.0
16573,49,3.5324,432,0.0
16573,51,3.5266,433,1.0
16573,52,3.5266,433,0.0
16574,43,2.9091,11,0.0
16574,47,2.9091,11,0.0
16574,49,2.9091,11,0.0
16574,51,3.0833,12,1.0
16574,52,3.0833,12,0.0
16575,43,3.5258,97,0.0
16575,47,3.5,98,1.0
16575,49,3.4747,99,1.0
16575,51,3.4747,99,0.0
16575,52,3.4747,99,0.0
16576,43,3.888,598,0.0
16576,47,3.8946,598,0.0
16576,49,3.8983,600,2.0
16576,51,3.8937,602,2.0
16576,52,3.8937,602,0.0
16577,43,3.9192,198,0.0
16577,47,3.9192,198,0.0
16577,49,3.9192,198,0.0
16577,51,3.9192,198,0.0
16577,52,3.9192,198,0.0
16578,43,4.117,188,0.0
16578,47,4.1263,190,2.0
16578,49,4.1354,192,2.0
16578,51,4.1354,192,0.0
16578,52,4.1309,191,-1.0
16580,43,3.99,7092,0.0
16580,47,3.986,7121,29.0
16580,49,3.9857,7130,9.0
16580,51,3.9847,7134,4.0
16580,52,3.985,7136,2.0
16581,43,3.7833,180,0.0
16581,47,3.7857,182,2.0
16581,49,3.7772,184,2.0
16581,51,3.7838,185,1.0
16581,52,3.7838,185,0.0
16582,43,4.119,3421,0.0
16582,47,4.1206,3432,11.0
16582,49,4.1202,3435,3.0
16582,51,4.118,3441,6.0
16582,52,4.1177,3442,1.0
16583,43,3.7037,800,0.0
16583,47,3.7026,807,7.0
16583,49,3.6979,811,4.0
16583,51,3.6994,815,4.0
16583,52,3.6989,817,2.0
16584,43,3.6025,322,0.0
16584,47,3.6111,324,2.0
16584,49,3.6154,325,1.0
16584,51,3.6154,325,0.0
16584,52,3.6154,325,0.0
16585,43,4.6774,31,0.0
16585,47,4.5625,32,1.0
16585,49,4.5625,32,0.0
16585,51,4.5625,32,0.0
16585,52,4.5625,32,0.0
16586,43,3.4262,366,0.0
16586,47,3.4297,370,4.0
16586,49,3.4297,370,0.0
16586,51,3.4297,370,0.0
16586,52,3.4297,370,0.0
16587,43,2.8293,41,0.0
16587,47,2.8293,41,0.0
16587,49,2.8293,41,0.0
16587,51,2.8333,42,1.0
16587,52,2.8333,42,0.0
16588,43,4.331,994,0.0
16588,47,4.3363,1002,8.0
16588,49,4.3343,1005,3.0
16588,51,4.335,1006,1.0
16588,52,4.3363,1008,2.0
16589,43,3.4896,576,0.0
16589,47,3.4991,585,9.0
16589,49,3.5043,587,2.0
16589,51,3.5,590,3.0
16589,52,3.4958,591,1.0
16590,43,4.2969,421,0.0
16590,47,4.3072,433,12.0
16590,49,4.2936,436,3.0
16590,51,4.2961,439,3.0
16590,52,4.2961,439,0.0
16591,43,3.625,24,0.0
16591,47,3.625,24,0.0
16591,49,3.625,24,0.0
16591,51,3.625,24,0.0
16591,52,3.625,24,0.0
16592,43,3.7143,7,0.0
16592,47,3.7143,7,0.0
16592,49,3.7143,7,0.0
16592,51,3.7143,7,0.0
16592,52,3.7143,7,0.0
16593,43,4.0045,220,0.0
16593,47,3.9779,226,6.0
16593,49,3.9696,230,4.0
16593,51,3.9654,231,1.0
16593,52,3.9696,230,-1.0
16595,43,5.0,2,0.0
16595,47,5.0,2,0.0
16595,49,5.0,2,0.0
16595,51,5.0,2,0.0
16595,52,5.0,2,0.0
16596,43,3.9276,359,0.0
16596,47,3.9306,360,1.0
16596,49,3.9306,360,0.0
16596,51,3.9335,361,1.0
16596,52,3.9335,361,0.0
16597,43,4.5148,5991,0.0
16598,43,4.1373,561,0.0
16599,43,4.0,23,0.0
16600,43,4.3079,33859,0.0
16601,43,4.5111,225,0.0
16602,43,3.9662,1272,0.0
16603,43,3.7963,54,0.0
16604,43,3.6688,465,0.0
16605,43,3.5211,380,0.0
16606,43,3.8788,66,0.0
16607,43,3.4667,15,0.0
16608,43,3.8607,4651,0.0
16609,43,3.4236,3024,0.0
16610,43,3.9186,172,0.0
16611,43,4.0428,1051,0.0
16612,43,4.3707,1187,0.0
16613,43,3.8293,41,0.0
16614,43,3.68,100,0.0
16615,43,3.6407,1283,0.0
16616,43,3.2857,63,0.0
16617,43,3.982,1667,0.0
16618,43,3.1729,399,0.0
16619,43,4.3406,276,0.0
16620,43,3.7095,148,0.0
16621,43,3.9373,255,0.0
16622,43,4.2106,5585,0.0
16623,43,3.5,4,0.0
16624,43,3.9273,6421,0.0
16625,43,4.2582,639,0.0
16626,43,4.4187,769,0.0
16627,43,3.5083,240,0.0
16628,43,3.4301,186,0.0
16629,43,3.0,5,0.0
16630,43,4.0904,365,0.0
16631,43,3.1266,158,0.0
16632,43,3.8258,511,0.0
16633,43,3.44,50,0.0
16634,43,3.3529,34,0.0
16635,43,2.0,4,0.0
16636,43,4.0944,932,0.0
16637,43,3.9818,549,0.0
16638,43,4.2752,109,0.0
16639,43,4.0488,82,0.0
16640,43,4.345,655,0.0
16641,43,3.465,7105,0.0
16642,43,4.2296,2592,0.0
16643,43,4.1593,2322,0.0
16644,43,4.2732,7982,0.0
16645,43,3.6722,2035,0.0
16646,43,4.1169,154,0.0
16647,43,4.3435,722,0.0
16648,43,2.7596,287,0.0
16649,43,4.2828,1676,0.0
16650,43,4.2301,856,0.0
16651,43,3.9275,32197,0.0
16652,43,3.6667,30,0.0
16653,43,3.1667,30,0.0
16654,43,3.4643,28,0.0
16655,43,0.0,0,0.0
16656,43,2.5769,26,0.0
16657,43,2.8421,57,0.0
16658,43,3.7412,85,0.0
16659,43,5.0,1,0.0
16660,43,4.3857,70,0.0
16661,43,3.5524,5389,0.0
16662,43,3.5923,2249,0.0
16663,43,4.1997,3666,0.0
16664,43,4.4636,371,0.0
16665,43,4.5569,4696,0.0
16666,43,4.4264,3178,0.0
16667,43,4.3961,6753,0.0
16668,43,4.5091,385,0.0
16669,43,3.9753,1014,0.0
16670,43,3.8072,1084,0.0
16671,43,4.1504,492,0.0
16672,43,3.5652,23,0.0
16673,43,3.8854,1449,0.0
16674,43,4.55,20,0.0
16675,43,3.6957,92,0.0
16676,43,3.7097,93,0.0
16677,43,3.8571,7,0.0
16678,43,3.8462,13,0.0
16679,43,3.3784,37,0.0
16680,43,4.1538,156,0.0
16681,43,4.1048,124,0.0
16682,43,4.3776,196,0.0
16683,43,4.4186,172,0.0
16684,43,4.0476,42,0.0
16685,43,4.3115,122,0.0
16686,43,4.2128,47,0.0
16687,43,3.931,29,0.0
16688,43,4.3616,307,0.0
16689,43,4.3333,3,0.0
16690,43,3.9091,11,0.0
16691,43,4.257,34354,0.0
16692,43,4.3175,1348,0.0
16693,43,4.5294,290707,0.0
16694,43,3.4825,257,0.0
16695,43,4.5223,2106,0.0
16696,43,4.0,24,0.0
16697,43,4.2812,32,0.0
16698,43,4.246,1496,0.0
16699,43,4.1956,1140,0.0
16700,43,3.9394,66,0.0
16701,43,4.0281,392,0.0
16702,43,5.0,5,0.0
16703,43,3.9568,1228,0.0
16704,43,4.5344,2777,0.0
16705,43,4.3012,405,0.0
16706,43,4.1667,24,0.0
16707,43,3.7612,356,0.0
16708,43,4.1818,11,0.0
16709,43,3.8801,51056,0.0
16710,43,3.7791,163,0.0
16711,43,3.6569,851,0.0
16712,43,4.007,77258,0.0
16713,43,4.0298,3356,0.0
16714,43,3.7905,65437,0.0
16715,43,4.8551,69,0.0
16716,43,4.0885,113,0.0
16717,43,4.6059,13075,0.0
16718,43,4.2156,895,0.0
16719,43,3.1796,284,0.0
16720,43,4.1317,281,0.0
16721,43,0.0,0,0.0
16722,43,3.8,20,0.0
16723,43,4.1549,1556,0.0
16724,43,4.4117,90190,0.0
16725,43,3.7516,161,0.0
16726,43,3.8908,7950,0.0
16727,43,4.0385,26,0.0
16728,43,3.6682,220,0.0
16729,43,3.391,1271,0.0
16730,43,4.1048,773,0.0
16731,43,3.8345,145,0.0
16732,43,4.159,78921,0.0
16733,43,4.25,4,0.0
16734,43,3.1818,11,0.0
16735,43,3.0,2,0.0
16736,43,4.4286,7,0.0
16737,43,3.8104,712,0.0
16738,43,4.2532,58526,0.0
16739,43,3.4576,59,0.0
16740,43,5.0,3,0.0
16741,43,4.0697,2195,0.0
16742,43,4.626,123,0.0
16743,43,4.0285,24815,0.0
16744,43,4.1875,16,0.0
16745,43,4.2111,2013,0.0
16746,43,4.8571,7,0.0
16747,43,4.5499,871,0.0
16748,43,0.0,0,0.0
16749,43,4.3686,255,0.0
16750,43,4.6549,736,0.0
16751,43,4.0076,263,0.0
16752,43,4.1804,152449,0.0
16753,43,4.3833,587,0.0
16754,43,4.1471,7279,0.0
16755,43,4.0022,10466,0.0
16756,43,4.2091,3334,0.0
16757,43,3.7273,11,0.0
16758,43,4.3,30,0.0
16759,43,4.1382,2163,0.0
16760,43,3.7674,43,0.0
16761,43,4.6166,2449,0.0
16762,43,4.1307,153,0.0
16763,43,0.0,0,0.0
16764,43,3.9556,45,0.0
16765,43,2.375,8,0.0
16766,43,3.4206,9595,0.0
16767,43,3.2749,2230,0.0
16768,43,4.0409,269,0.0
16769,43,4.1824,148,0.0
16770,43,4.3333,12,0.0
16771,43,4.375,64,0.0
16772,43,3.8917,997,0.0
16773,43,4.1571,70,0.0
16774,43,3.8792,15399,0.0
16775,43,4.4138,29,0.0
16776,43,4.2,5,0.0
16777,43,4.4667,30,0.0
16778,43,4.2091,540597,0.0
16779,43,4.3449,381698,0.0
16780,43,4.5227,660,0.0
16781,43,2.7671,73,0.0
16782,43,3.6508,5920,0.0
16783,43,3.8446,21604,0.0
16784,43,3.729,6410,0.0
16785,43,4.2821,5357,0.0
16786,43,4.322,11123,0.0
16787,43,4.5635,3317,0.0
16788,43,3.8163,16217,0.0
16789,43,3.3802,960,0.0
16790,43,4.122,41,0.0
16791,43,3.8887,6835,0.0
16792,43,3.9665,537,0.0
16793,43,3.68,25,0.0
16794,43,3.9646,198,0.0
16795,43,4.4583,864,0.0
16796,43,3.8529,34,0.0
16797,43,3.6667,45,0.0
16798,43,2.8333,6,0.0
16799,43,1.0,3,0.0
16800,43,3.0649,77,0.0
16801,43,3.8716,553,0.0
16802,43,3.3816,912,0.0
16803,43,4.0385,2131,0.0
16804,43,4.172,9361,0.0
16805,43,3.4077,130,0.0
16806,43,3.7895,114,0.0
16807,43,2.9231,13,0.0
16808,43,4.4286,168,0.0
16809,43,3.6468,1407,0.0
16810,43,4.4618,1778,0.0
16811,43,4.3771,2458,0.0
16812,43,4.5264,2783,0.0
16813,43,4.5107,1351,0.0
16814,43,3.8772,57,0.0
16815,43,3.7876,113,0.0
16816,43,3.5192,52,0.0
16817,43,4.5489,2361,0.0
16818,43,3.2237,3424,0.0
16819,43,3.5931,5205,0.0
16820,43,3.628,164,0.0
16821,43,3.8131,198,0.0
16822,43,4.0196,51,0.0
16823,43,4.6022,186,0.0
16824,43,3.7838,37,0.0
16825,43,4.0305,558,0.0
16826,43,4.5945,402,0.0
16827,43,4.419,47486,0.0
16828,43,3.8651,912,0.0
16829,43,3.7214,341,0.0
16830,43,3.9293,99,0.0
16831,43,3.0,2,0.0
16832,43,3.2221,4182,0.0
16833,43,4.1765,10240,0.0
16834,43,3.8571,7,0.0
16835,43,2.25,4,0.0
16836,43,3.9294,170,0.0
16837,43,5.0,39,0.0
16838,43,4.7778,27,0.0
16839,43,4.8095,21,0.0
16840,43,4.9032,31,0.0
16841,43,4.6957,23,0.0
16842,43,3.8222,45,0.0
16843,43,4.2885,52,0.0
16844,43,4.3333,48,0.0
16845,43,4.3556,45,0.0
16846,43,4.8485,33,0.0
16847,43,4.6765,34,0.0
16848,43,4.5417,24,0.0
16849,43,4.2937,7303,0.0
16850,43,4.3766,401,0.0
16851,43,3.6379,58,0.0
16852,43,3.0184,1194,0.0
16853,43,3.2707,133,0.0
16854,43,4.5432,81,0.0
16855,43,3.5714,7,0.0
16856,43,3.7609,184,0.0
16857,43,3.962,2714,0.0
16858,43,4.4254,134,0.0
16859,43,4.1589,1013,0.0
16860,43,3.9924,132,0.0
16861,43,4.0343,233,0.0
16862,43,4.0795,88,0.0
16863,43,5.0,6,0.0
16864,43,3.5455,33,0.0
16865,43,4.0,11,0.0
16866,43,3.8276,29,0.0
16867,43,4.3559,59,0.0
16868,43,4.9318,44,0.0
16869,43,3.7855,3897,0.0
16870,43,4.2143,28,0.0
16871,43,3.5935,123,0.0
16872,43,4.1492,63159,0.0
16873,43,2.0,2,0.0
16874,43,0.0,0,0.0
16875,43,3.8209,402,0.0
16876,43,4.4928,1532,0.0
16877,43,4.6087,23,0.0
16878,43,3.7308,26,0.0
16879,43,3.0,10,0.0
16880,43,3.8876,89,0.0
16881,43,4.2584,89,0.0
16882,43,3.7252,2420,0.0
16883,43,3.75,40,0.0
16884,43,3.5,8,0.0
16885,43,2.8,5,0.0
16886,43,3.9153,944,0.0
16887,43,4.0706,1826,0.0
16888,43,3.9735,226,0.0
16889,43,3.4148,3737,0.0
16890,43,4.4074,54,0.0
16891,43,1.0,1,0.0
16892,43,4.6,15,0.0
16893,43,4.1209,306,0.0
16894,43,0.0,0,0.0
16895,43,3.3077,13,0.0
16896,43,4.1061,66,0.0
16897,43,0.0,0,0.0
16898,43,4.5629,755,0.0
16899,43,3.9529,170,0.0
16900,43,4.2267,5430,0.0
